"Close","Date","Symbol"
0,1,"A"
80,2,"A"
6,3,"A"
197,4,"A"
216,5,"A"
211,6,"A"
362,7,"A"
266,8,"A"
289,9,"A"
240,10,"A"
231,11,"A"
151,12,"A"
148,13,"A"
118,14,"A"
113,15,"A"
252,16,"A"
220,17,"A"
283,18,"A"
155,19,"A"
325,20,"A"
363,21,"A"
316,22,"A"
379,23,"A"
365,24,"A"
413,25,"A"
452,26,"A"
522,27,"A"
508,28,"A"
529,29,"A"
512,30,"A"
674,31,"A"
571,32,"A"
675,33,"A"
638,34,"A"
637,35,"A"
654,36,"A"
689,37,"A"
679,38,"A"
632,39,"A"
729,40,"A"
642,41,"A"
721,42,"A"
625,43,"A"
620,44,"A"
646,45,"A"
649,46,"A"
743,47,"A"
783,48,"A"
751,49,"A"
1000,50,"A"
862,51,"A"
896,52,"A"
875,53,"A"
810,54,"A"
872,55,"A"
879,56,"A"
865,57,"A"
886,58,"A"
913,59,"A"
871,60,"A"
897,61,"A"
838,62,"A"
643,1,"AAL"
687,2,"AAL"
599,3,"AAL"
634,4,"AAL"
728,5,"AAL"
879,6,"AAL"
897,7,"AAL"
838,8,"AAL"
790,9,"AAL"
692,10,"AAL"
788,11,"AAL"
747,12,"AAL"
827,13,"AAL"
713,14,"AAL"
778,15,"AAL"
818,16,"AAL"
1000,17,"AAL"
714,18,"AAL"
492,19,"AAL"
422,20,"AAL"
400,21,"AAL"
396,22,"AAL"
416,23,"AAL"
535,24,"AAL"
521,25,"AAL"
509,26,"AAL"
643,27,"AAL"
660,28,"AAL"
764,29,"AAL"
673,30,"AAL"
778,31,"AAL"
716,32,"AAL"
709,33,"AAL"
699,34,"AAL"
646,35,"AAL"
622,36,"AAL"
641,37,"AAL"
646,38,"AAL"
650,39,"AAL"
729,40,"AAL"
581,41,"AAL"
700,42,"AAL"
536,43,"AAL"
485,44,"AAL"
491,45,"AAL"
322,46,"AAL"
384,47,"AAL"
218,48,"AAL"
93,49,"AAL"
188,50,"AAL"
192,51,"AAL"
148,52,"AAL"
146,53,"AAL"
7,54,"AAL"
0,55,"AAL"
114,56,"AAL"
149,57,"AAL"
150,58,"AAL"
243,59,"AAL"
174,60,"AAL"
237,61,"AAL"
211,62,"AAL"
844,1,"AAP"
896,2,"AAP"
892,3,"AAP"
808,4,"AAP"
805,5,"AAP"
819,6,"AAP"
949,7,"AAP"
988,8,"AAP"
1000,9,"AAP"
933,10,"AAP"
969,11,"AAP"
886,12,"AAP"
878,13,"AAP"
740,14,"AAP"
759,15,"AAP"
729,16,"AAP"
655,17,"AAP"
613,18,"AAP"
623,19,"AAP"
609,20,"AAP"
473,21,"AAP"
538,22,"AAP"
553,23,"AAP"
462,24,"AAP"
421,25,"AAP"
553,26,"AAP"
630,27,"AAP"
602,28,"AAP"
540,29,"AAP"
613,30,"AAP"
595,31,"AAP"
488,32,"AAP"
510,33,"AAP"
494,34,"AAP"
440,35,"AAP"
367,36,"AAP"
353,37,"AAP"
338,38,"AAP"
326,39,"AAP"
329,40,"AAP"
354,41,"AAP"
279,42,"AAP"
238,43,"AAP"
155,44,"AAP"
274,45,"AAP"
272,46,"AAP"
228,47,"AAP"
242,48,"AAP"
218,49,"AAP"
189,50,"AAP"
207,51,"AAP"
170,52,"AAP"
171,53,"AAP"
126,54,"AAP"
128,55,"AAP"
110,56,"AAP"
71,57,"AAP"
0,58,"AAP"
20,59,"AAP"
69,60,"AAP"
32,61,"AAP"
17,62,"AAP"
4,1,"AAPL"
0,2,"AAPL"
20,3,"AAPL"
67,4,"AAPL"
105,5,"AAPL"
109,6,"AAPL"
132,7,"AAPL"
114,8,"AAPL"
107,9,"AAPL"
141,10,"AAPL"
141,11,"AAPL"
133,12,"AAPL"
141,13,"AAPL"
144,14,"AAPL"
140,15,"AAPL"
208,16,"AAPL"
210,17,"AAPL"
211,18,"AAPL"
199,19,"AAPL"
189,20,"AAPL"
453,21,"AAPL"
445,22,"AAPL"
464,23,"AAPL"
507,24,"AAPL"
551,25,"AAPL"
570,26,"AAPL"
583,27,"AAPL"
572,28,"AAPL"
614,29,"AAPL"
676,30,"AAPL"
693,31,"AAPL"
687,32,"AAPL"
701,33,"AAPL"
735,34,"AAPL"
750,35,"AAPL"
729,36,"AAPL"
734,37,"AAPL"
744,38,"AAPL"
746,39,"AAPL"
845,40,"AAPL"
816,41,"AAPL"
845,42,"AAPL"
829,43,"AAPL"
836,44,"AAPL"
817,45,"AAPL"
806,46,"AAPL"
822,47,"AAPL"
824,48,"AAPL"
817,49,"AAPL"
869,50,"AAPL"
877,51,"AAPL"
853,52,"AAPL"
905,53,"AAPL"
847,54,"AAPL"
903,55,"AAPL"
886,56,"AAPL"
876,57,"AAPL"
884,58,"AAPL"
988,59,"AAPL"
1000,60,"AAPL"
993,61,"AAPL"
983,62,"AAPL"
367,1,"ABBV"
502,2,"ABBV"
575,3,"ABBV"
578,4,"ABBV"
642,5,"ABBV"
621,6,"ABBV"
174,7,"ABBV"
195,8,"ABBV"
303,9,"ABBV"
283,10,"ABBV"
253,11,"ABBV"
210,12,"ABBV"
175,13,"ABBV"
146,14,"ABBV"
88,15,"ABBV"
210,16,"ABBV"
193,17,"ABBV"
0,18,"ABBV"
65,19,"ABBV"
169,20,"ABBV"
135,21,"ABBV"
135,22,"ABBV"
102,23,"ABBV"
99,24,"ABBV"
85,25,"ABBV"
79,26,"ABBV"
128,27,"ABBV"
64,28,"ABBV"
77,29,"ABBV"
125,30,"ABBV"
251,31,"ABBV"
225,32,"ABBV"
270,33,"ABBV"
279,34,"ABBV"
207,35,"ABBV"
296,36,"ABBV"
319,37,"ABBV"
338,38,"ABBV"
280,39,"ABBV"
432,40,"ABBV"
496,41,"ABBV"
509,42,"ABBV"
541,43,"ABBV"
563,44,"ABBV"
632,45,"ABBV"
687,46,"ABBV"
897,47,"ABBV"
893,48,"ABBV"
865,49,"ABBV"
1000,50,"ABBV"
900,51,"ABBV"
868,52,"ABBV"
885,53,"ABBV"
816,54,"ABBV"
842,55,"ABBV"
862,56,"ABBV"
858,57,"ABBV"
931,58,"ABBV"
912,59,"ABBV"
880,60,"ABBV"
833,61,"ABBV"
787,62,"ABBV"
100,1,"ABC"
292,2,"ABC"
200,3,"ABC"
305,4,"ABC"
369,5,"ABC"
