"Close","Date","Symbol"
218,1,"A"
242,2,"A"
375,3,"A"
325,4,"A"
271,5,"A"
454,6,"A"
505,7,"A"
467,8,"A"
484,9,"A"
436,10,"A"
406,11,"A"
537,12,"A"
582,13,"A"
661,14,"A"
606,15,"A"
664,16,"A"
765,17,"A"
747,18,"A"
661,19,"A"
622,20,"A"
683,21,"A"
765,22,"A"
600,23,"A"
719,24,"A"
733,25,"A"
720,26,"A"
731,27,"A"
654,28,"A"
658,29,"A"
678,30,"A"
651,31,"A"
277,32,"A"
399,33,"A"
276,34,"A"
178,35,"A"
205,36,"A"
123,37,"A"
72,38,"A"
194,39,"A"
154,40,"A"
226,41,"A"
242,42,"A"
343,43,"A"
436,44,"A"
438,45,"A"
402,46,"A"
367,47,"A"
337,48,"A"
398,49,"A"
449,50,"A"
399,51,"A"
325,52,"A"
237,53,"A"
349,54,"A"
181,55,"A"
117,56,"A"
97,57,"A"
208,58,"A"
252,59,"A"
232,60,"A"
65,61,"A"
22,62,"A"
0,63,"A"
142,64,"A"
163,65,"A"
182,66,"A"
181,67,"A"
279,68,"A"
536,69,"A"
678,70,"A"
404,71,"A"
460,72,"A"
268,73,"A"
210,74,"A"
237,75,"A"
213,76,"A"
335,77,"A"
373,78,"A"
354,79,"A"
125,80,"A"
150,81,"A"
147,82,"A"
126,83,"A"
154,84,"A"
165,85,"A"
237,86,"A"
301,87,"A"
388,88,"A"
423,89,"A"
499,90,"A"
404,91,"A"
553,92,"A"
828,93,"A"
717,94,"A"
808,95,"A"
934,96,"A"
1000,97,"A"
918,98,"A"
837,99,"A"
813,100,"A"
948,101,"A"
887,102,"A"
887,103,"A"
791,104,"A"
800,105,"A"
786,106,"A"
643,107,"A"
720,108,"A"
743,109,"A"
675,110,"A"
622,111,"A"
545,112,"A"
637,113,"A"
558,114,"A"
619,115,"A"
686,116,"A"
481,117,"A"
288,118,"A"
394,119,"A"
287,120,"A"
314,121,"A"
292,122,"A"
410,123,"A"
359,124,"A"
157,1,"AAL"
104,2,"AAL"
280,3,"AAL"
298,4,"AAL"
350,5,"AAL"
345,6,"AAL"
347,7,"AAL"
288,8,"AAL"
270,9,"AAL"
211,10,"AAL"
263,11,"AAL"
239,12,"AAL"
232,13,"AAL"
299,14,"AAL"
336,15,"AAL"
270,16,"AAL"
319,17,"AAL"
329,18,"AAL"
229,19,"AAL"
209,20,"AAL"
206,21,"AAL"
180,22,"AAL"
159,23,"AAL"
175,24,"AAL"
252,25,"AAL"
342,26,"AAL"
283,27,"AAL"
236,28,"AAL"
204,29,"AAL"
268,30,"AAL"
159,31,"AAL"
242,32,"AAL"
203,33,"AAL"
50,34,"AAL"
57,35,"AAL"
90,36,"AAL"
0,37,"AAL"
39,38,"AAL"
63,39,"AAL"
67,40,"AAL"
96,41,"AAL"
144,42,"AAL"
168,43,"AAL"
254,44,"AAL"
295,45,"AAL"
311,46,"AAL"
345,47,"AAL"
406,48,"AAL"
473,49,"AAL"
529,50,"AAL"
485,51,"AAL"
536,52,"AAL"
616,53,"AAL"
690,54,"AAL"
652,55,"AAL"
629,56,"AAL"
586,57,"AAL"
572,58,"AAL"
595,59,"AAL"
647,60,"AAL"
598,61,"AAL"
445,62,"AAL"
411,63,"AAL"
437,64,"AAL"
442,65,"AAL"
462,66,"AAL"
439,67,"AAL"
452,68,"AAL"
519,69,"AAL"
511,70,"AAL"
421,71,"AAL"
549,72,"AAL"
573,73,"AAL"
504,74,"AAL"
491,75,"AAL"
409,76,"AAL"
537,77,"AAL"
562,78,"AAL"
524,79,"AAL"
585,80,"AAL"
621,81,"AAL"
636,82,"AAL"
586,83,"AAL"
642,84,"AAL"
655,85,"AAL"
652,86,"AAL"
649,87,"AAL"
708,88,"AAL"
714,89,"AAL"
777,90,"AAL"
770,91,"AAL"
832,92,"AAL"
949,93,"AAL"
1000,94,"AAL"
981,95,"AAL"
913,96,"AAL"
808,97,"AAL"
804,98,"AAL"
847,99,"AAL"
850,100,"AAL"
