"Close","Date","Symbol"
877,1,"A"
808,2,"A"
879,3,"A"
912,4,"A"
930,5,"A"
1000,6,"A"
553,7,"A"
504,8,"A"
435,9,"A"
417,10,"A"
433,11,"A"
497,12,"A"
627,13,"A"
633,14,"A"
526,15,"A"
589,16,"A"
66,17,"A"
35,18,"A"
37,19,"A"
2,20,"A"
80,21,"A"
62,22,"A"
11,23,"A"
100,24,"A"
247,25,"A"
558,26,"A"
537,27,"A"
609,28,"A"
852,29,"A"
705,30,"A"
473,31,"A"
488,32,"A"
662,33,"A"
609,34,"A"
408,35,"A"
392,36,"A"
279,37,"A"
321,38,"A"
375,39,"A"
87,40,"A"
283,41,"A"
171,42,"A"
0,43,"A"
183,44,"A"
294,45,"A"
363,46,"A"
397,47,"A"
578,48,"A"
689,49,"A"
654,50,"A"
709,51,"A"
654,52,"A"
747,53,"A"
602,54,"A"
495,55,"A"
669,56,"A"
631,57,"A"
616,58,"A"
667,59,"A"
736,60,"A"
560,61,"A"
542,62,"A"
524,63,"A"
26,1,"AAL"
20,2,"AAL"
39,3,"AAL"
64,4,"AAL"
28,5,"AAL"
123,6,"AAL"
66,7,"AAL"
0,8,"AAL"
151,9,"AAL"
103,10,"AAL"
97,11,"AAL"
160,12,"AAL"
265,13,"AAL"
261,14,"AAL"
205,15,"AAL"
199,16,"AAL"
188,17,"AAL"
158,18,"AAL"
206,19,"AAL"
218,20,"AAL"
262,21,"AAL"
197,22,"AAL"
190,23,"AAL"
163,24,"AAL"
192,25,"AAL"
335,26,"AAL"
352,27,"AAL"
410,28,"AAL"
401,29,"AAL"
452,30,"AAL"
491,31,"AAL"
601,32,"AAL"
576,33,"AAL"
689,34,"AAL"
724,35,"AAL"
709,36,"AAL"
709,37,"AAL"
730,38,"AAL"
769,39,"AAL"
743,40,"AAL"
775,41,"AAL"
738,42,"AAL"
682,43,"AAL"
711,44,"AAL"
680,45,"AAL"
738,46,"AAL"
919,47,"AAL"
870,48,"AAL"
1000,49,"AAL"
832,50,"AAL"
853,51,"AAL"
859,52,"AAL"
890,53,"AAL"
836,54,"AAL"
913,55,"AAL"
965,56,"AAL"
986,57,"AAL"
922,58,"AAL"
905,59,"AAL"
915,60,"AAL"
839,61,"AAL"
805,62,"AAL"
759,63,"AAL"
264,1,"AAP"
254,2,"AAP"
313,3,"AAP"
308,4,"AAP"
294,5,"AAP"
292,6,"AAP"
260,7,"AAP"
289,8,"AAP"
260,9,"AAP"
257,10,"AAP"
174,11,"AAP"
167,12,"AAP"
148,13,"AAP"
125,14,"AAP"
141,15,"AAP"
120,16,"AAP"
187,17,"AAP"
191,18,"AAP"
74,19,"AAP"
98,20,"AAP"
95,21,"AAP"
88,22,"AAP"
48,23,"AAP"
65,24,"AAP"
0,25,"AAP"
33,26,"AAP"
36,27,"AAP"
101,28,"AAP"
237,29,"AAP"
217,30,"AAP"
165,31,"AAP"
693,32,"AAP"
660,33,"AAP"
742,34,"AAP"
649,35,"AAP"
756,36,"AAP"
840,37,"AAP"
858,38,"AAP"
854,39,"AAP"
851,40,"AAP"
828,41,"AAP"
826,42,"AAP"
851,43,"AAP"
836,44,"AAP"
846,45,"AAP"
914,46,"AAP"
1000,47,"AAP"
993,48,"AAP"
