"Close","Date","Symbol"
0,1,"A"
42,2,"A"
3,3,"A"
104,4,"A"
115,5,"A"
112,6,"A"
192,7,"A"
141,8,"A"
153,9,"A"
127,10,"A"
122,11,"A"
80,12,"A"
78,13,"A"
62,14,"A"
60,15,"A"
134,16,"A"
117,17,"A"
150,18,"A"
82,19,"A"
173,20,"A"
193,21,"A"
168,22,"A"
201,23,"A"
194,24,"A"
219,25,"A"
240,26,"A"
277,27,"A"
270,28,"A"
281,29,"A"
272,30,"A"
358,31,"A"
303,32,"A"
358,33,"A"
339,34,"A"
338,35,"A"
347,36,"A"
366,37,"A"
361,38,"A"
335,39,"A"
387,40,"A"
341,41,"A"
383,42,"A"
332,43,"A"
329,44,"A"
343,45,"A"
344,46,"A"
395,47,"A"
416,48,"A"
399,49,"A"
531,50,"A"
458,51,"A"
476,52,"A"
465,53,"A"
430,54,"A"
463,55,"A"
467,56,"A"
460,57,"A"
471,58,"A"
485,59,"A"
462,60,"A"
476,61,"A"
445,62,"A"
468,63,"A"
428,64,"A"
434,65,"A"
465,66,"A"
443,67,"A"
435,68,"A"
442,69,"A"
423,70,"A"
407,71,"A"
486,72,"A"
456,73,"A"
459,74,"A"
463,75,"A"
473,76,"A"
555,77,"A"
581,78,"A"
582,79,"A"
624,80,"A"
597,81,"A"
650,82,"A"
659,83,"A"
675,84,"A"
712,85,"A"
708,86,"A"
686,87,"A"
724,88,"A"
682,89,"A"
680,90,"A"
675,91,"A"
712,92,"A"
722,93,"A"
648,94,"A"
653,95,"A"
673,96,"A"
669,97,"A"
849,98,"A"
889,99,"A"
894,100,"A"
909,101,"A"
969,102,"A"
967,103,"A"
994,104,"A"
1000,105,"A"
971,106,"A"
950,107,"A"
987,108,"A"
953,109,"A"
888,110,"A"
872,111,"A"
893,112,"A"
900,113,"A"
888,114,"A"
909,115,"A"
981,116,"A"
966,117,"A"
928,118,"A"
986,119,"A"
927,120,"A"
890,121,"A"
865,122,"A"
901,123,"A"
859,124,"A"
895,125,"A"
537,1,"AAL"
573,2,"AAL"
500,3,"AAL"
528,4,"AAL"
607,5,"AAL"
733,6,"AAL"
748,7,"AAL"
699,8,"AAL"
658,9,"AAL"
577,10,"AAL"
657,11,"AAL"
623,12,"AAL"
690,13,"AAL"
594,14,"AAL"
648,15,"AAL"
682,16,"AAL"
833,17,"AAL"
595,18,"AAL"
410,19,"AAL"
351,20,"AAL"
333,21,"AAL"
330,22,"AAL"
347,23,"AAL"
446,24,"AAL"
435,25,"AAL"
425,26,"AAL"
537,27,"AAL"
550,28,"AAL"
637,29,"AAL"
561,30,"AAL"
648,31,"AAL"
597,32,"AAL"
592,33,"AAL"
583,34,"AAL"
538,35,"AAL"
518,36,"AAL"
535,37,"AAL"
538,38,"AAL"
542,39,"AAL"
608,40,"AAL"
484,41,"AAL"
583,42,"AAL"
447,43,"AAL"
405,44,"AAL"
409,45,"AAL"
268,46,"AAL"
320,47,"AAL"
182,48,"AAL"
77,49,"AAL"
157,50,"AAL"
160,51,"AAL"
123,52,"AAL"
121,53,"AAL"
6,54,"AAL"
0,55,"AAL"
95,56,"AAL"
124,57,"AAL"
125,58,"AAL"
203,59,"AAL"
145,60,"AAL"
197,61,"AAL"
175,62,"AAL"
189,63,"AAL"
49,64,"AAL"
86,65,"AAL"
123,66,"AAL"
131,67,"AAL"
177,68,"AAL"
323,69,"AAL"
325,70,"AAL"
270,71,"AAL"
350,72,"AAL"
312,73,"AAL"
365,74,"AAL"
439,75,"AAL"
433,76,"AAL"
549,77,"AAL"
564,78,"AAL"
546,79,"AAL"
327,80,"AAL"
204,81,"AAL"
156,82,"AAL"
317,83,"AAL"
322,84,"AAL"
321,85,"AAL"
375,86,"AAL"
414,87,"AAL"
607,88,"AAL"
627,89,"AAL"
558,90,"AAL"
494,91,"AAL"
571,92,"AAL"
594,93,"AAL"
412,94,"AAL"
388,95,"AAL"
439,96,"AAL"
528,97,"AAL"
569,98,"AAL"
579,99,"AAL"
692,100,"AAL"
757,101,"AAL"
686,102,"AAL"
727,103,"AAL"
785,104,"AAL"
827,105,"AAL"
847,106,"AAL"
847,107,"AAL"
948,108,"AAL"
1000,109,"AAL"
895,110,"AAL"
824,111,"AAL"
821,112,"AAL"
815,113,"AAL"
790,114,"AAL"
761,115,"AAL"
840,116,"AAL"
693,117,"AAL"
729,118,"AAL"
777,119,"AAL"
747,120,"AAL"
760,121,"AAL"
735,122,"AAL"
803,123,"AAL"
836,124,"AAL"
899,125,"AAL"
928,1,"AAP"
952,2,"AAP"
950,3,"AAP"
912,4,"AAP"
910,5,"AAP"
917,6,"AAP"
976,7,"AAP"
994,8,"AAP"
1000,9,"AAP"
969,10,"AAP"
986,11,"AAP"
947,12,"AAP"
943,13,"AAP"
880,14,"AAP"
889,15,"AAP"
875,16,"AAP"
841,17,"AAP"
822,18,"AAP"
827,19,"AAP"
820,20,"AAP"
758,21,"AAP"
788,22,"AAP"
795,23,"AAP"
752,24,"AAP"
734,25,"AAP"
794,26,"AAP"
830,27,"AAP"
817,28,"AAP"
788,29,"AAP"
822,30,"AAP"
814,31,"AAP"
765,32,"AAP"
775,33,"AAP"
767,34,"AAP"
742,35,"AAP"
709,36,"AAP"
702,37,"AAP"
696,38,"AAP"
690,39,"AAP"
691,40,"AAP"
703,41,"AAP"
669,42,"AAP"
650,43,"AAP"
611,44,"AAP"
666,45,"AAP"
665,46,"AAP"
645,47,"AAP"
652,48,"AAP"
641,49,"AAP"
627,50,"AAP"
636,51,"AAP"
618,52,"AAP"
619,53,"AAP"
598,54,"AAP"
599,55,"AAP"
591,56,"AAP"
573,57,"AAP"
540,58,"AAP"
550,59,"AAP"
572,60,"AAP"
555,61,"AAP"
548,62,"AAP"
501,63,"AAP"
459,64,"AAP"
454,65,"AAP"
451,66,"AAP"
442,67,"AAP"
456,68,"AAP"
466,69,"AAP"
437,70,"AAP"
422,71,"AAP"
422,72,"AAP"
423,73,"AAP"
448,74,"AAP"
519,75,"AAP"
524,76,"AAP"
528,77,"AAP"
504,78,"AAP"
506,79,"AAP"
462,80,"AAP"
444,81,"AAP"
416,82,"AAP"
451,83,"AAP"
455,84,"AAP"
489,85,"AAP"
492,86,"AAP"
526,87,"AAP"
511,88,"AAP"
512,89,"AAP"
509,90,"AAP"
493,91,"AAP"
507,92,"AAP"
497,93,"AAP"
485,94,"AAP"
552,95,"AAP"
602,96,"AAP"
533,97,"AAP"
418,98,"AAP"
288,99,"AAP"
271,100,"AAP"
308,101,"AAP"
288,102,"AAP"
299,103,"AAP"
358,104,"AAP"
370,105,"AAP"
332,106,"AAP"
259,107,"AAP"
248,108,"AAP"
168,109,"AAP"
209,110,"AAP"
253,111,"AAP"
265,112,"AAP"
247,113,"AAP"
257,114,"AAP"
240,115,"AAP"
230,116,"AAP"
128,117,"AAP"
69,118,"AAP"
79,119,"AAP"
62,120,"AAP"
97,121,"AAP"
100,122,"AAP"
11,123,"AAP"
0,124,"AAP"
9,125,"AAP"
3,1,"AAPL"
0,2,"AAPL"
14,3,"AAPL"
47,4,"AAPL"
74,5,"AAPL"
77,6,"AAPL"
93,7,"AAPL"
80,8,"AAPL"
75,9,"AAPL"
99,10,"AAPL"
99,11,"AAPL"
93,12,"AAPL"
99,13,"AAPL"
101,14,"AAPL"
98,15,"AAPL"
146,16,"AAPL"
147,17,"AAPL"
147,18,"AAPL"
139,19,"AAPL"
132,20,"AAPL"
317,21,"AAPL"
312,22,"AAPL"
325,23,"AAPL"
356,24,"AAPL"
386,25,"AAPL"
399,26,"AAPL"
409,27,"AAPL"
401,28,"AAPL"
430,29,"AAPL"
474,30,"AAPL"
486,31,"AAPL"
482,32,"AAPL"
491,33,"AAPL"
515,34,"AAPL"
526,35,"AAPL"
