"Close","Date","Symbol"
102,1,"A"
34,2,"A"
44,3,"A"
96,4,"A"
60,5,"A"
45,6,"A"
58,7,"A"
25,8,"A"
0,9,"A"
133,10,"A"
82,11,"A"
87,12,"A"
94,13,"A"
110,14,"A"
248,15,"A"
292,16,"A"
294,17,"A"
365,18,"A"
320,19,"A"
409,20,"A"
424,21,"A"
451,22,"A"
515,23,"A"
508,24,"A"
470,25,"A"
535,26,"A"
464,27,"A"
459,28,"A"
451,29,"A"
515,30,"A"
530,31,"A"
405,32,"A"
415,33,"A"
448,34,"A"
442,35,"A"
746,36,"A"
813,37,"A"
821,38,"A"
846,39,"A"
948,40,"A"
944,41,"A"
990,42,"A"
1000,43,"A"
951,44,"A"
916,45,"A"
978,46,"A"
922,47,"A"
811,48,"A"
785,49,"A"
819,50,"A"
831,51,"A"
811,52,"A"
846,53,"A"
969,54,"A"
943,55,"A"
879,56,"A"
976,57,"A"
877,58,"A"
814,59,"A"
772,60,"A"
833,61,"A"
762,62,"A"
823,63,"A"
147,1,"AAL"
0,2,"AAL"
38,3,"AAL"
77,4,"AAL"
86,5,"AAL"
134,6,"AAL"
287,7,"AAL"
290,8,"AAL"
232,9,"AAL"
316,10,"AAL"
276,11,"AAL"
332,12,"AAL"
410,13,"AAL"
403,14,"AAL"
526,15,"AAL"
542,16,"AAL"
522,17,"AAL"
292,18,"AAL"
163,19,"AAL"
112,20,"AAL"
282,21,"AAL"
286,22,"AAL"
285,23,"AAL"
342,24,"AAL"
383,25,"AAL"
586,26,"AAL"
607,27,"AAL"
535,28,"AAL"
468,29,"AAL"
548,30,"AAL"
573,31,"AAL"
381,32,"AAL"
356,33,"AAL"
410,34,"AAL"
504,35,"AAL"
547,36,"AAL"
557,37,"AAL"
676,38,"AAL"
744,39,"AAL"
670,40,"AAL"
713,41,"AAL"
773,42,"AAL"
818,43,"AAL"
839,44,"AAL"
839,45,"AAL"
945,46,"AAL"
1000,47,"AAL"
889,48,"AAL"
814,49,"AAL"
811,50,"AAL"
806,51,"AAL"
779,52,"AAL"
749,53,"AAL"
831,54,"AAL"
677,55,"AAL"
715,56,"AAL"
766,57,"AAL"
734,58,"AAL"
748,59,"AAL"
721,60,"AAL"
792,61,"AAL"
828,62,"AAL"
894,63,"AAL"
831,1,"AAP"
761,2,"AAP"
753,3,"AAP"
748,4,"AAP"
734,5,"AAP"
756,6,"AAP"
773,7,"AAP"
725,8,"AAP"
701,9,"AAP"
699,10,"AAP"
701,11,"AAP"
744,12,"AAP"
861,13,"AAP"
869,14,"AAP"
876,15,"AAP"
836,16,"AAP"
839,17,"AAP"
766,18,"AAP"
736,19,"AAP"
691,20,"AAP"
748,21,"AAP"
755,22,"AAP"
811,23,"AAP"
816,24,"AAP"
872,25,"AAP"
848,26,"AAP"
850,27,"AAP"
844,28,"AAP"
