"Close","Date","Symbol"
565,1,"A"
698,2,"A"
674,3,"A"
776,4,"A"
740,5,"A"
786,6,"A"
1000,7,"A"
897,8,"A"
903,9,"A"
965,10,"A"
915,11,"A"
885,12,"A"
927,13,"A"
867,14,"A"
830,15,"A"
812,16,"A"
786,17,"A"
684,18,"A"
724,19,"A"
680,20,"A"
561,21,"A"
653,22,"A"
676,23,"A"
605,24,"A"
605,25,"A"
647,26,"A"
788,27,"A"
812,28,"A"
670,29,"A"
649,30,"A"
698,31,"A"
696,32,"A"
814,33,"A"
762,34,"A"
810,35,"A"
752,36,"A"
788,37,"A"
700,38,"A"
810,39,"A"
637,40,"A"
525,41,"A"
470,42,"A"
509,43,"A"
507,44,"A"
394,45,"A"
348,46,"A"
275,47,"A"
309,48,"A"
390,49,"A"
392,50,"A"
253,51,"A"
189,52,"A"
243,53,"A"
205,54,"A"
265,55,"A"
183,56,"A"
247,57,"A"
205,58,"A"
323,59,"A"
295,60,"A"
289,61,"A"
32,62,"A"
0,63,"A"
828,1,"AAL"
733,2,"AAL"
650,3,"AAL"
606,4,"AAL"
699,5,"AAL"
631,6,"AAL"
623,7,"AAL"
628,8,"AAL"
600,9,"AAL"
625,10,"AAL"
662,11,"AAL"
658,12,"AAL"
777,13,"AAL"
897,14,"AAL"
900,15,"AAL"
904,16,"AAL"
1000,17,"AAL"
936,18,"AAL"
885,19,"AAL"
710,20,"AAL"
665,21,"AAL"
749,22,"AAL"
715,23,"AAL"
569,24,"AAL"
572,25,"AAL"
724,26,"AAL"
722,27,"AAL"
768,28,"AAL"
708,29,"AAL"
681,30,"AAL"
705,31,"AAL"
694,32,"AAL"
719,33,"AAL"
632,34,"AAL"
270,35,"AAL"
226,36,"AAL"
236,37,"AAL"
157,38,"AAL"
208,39,"AAL"
188,40,"AAL"
218,41,"AAL"
355,42,"AAL"
325,43,"AAL"
275,44,"AAL"
203,45,"AAL"
169,46,"AAL"
28,47,"AAL"
64,48,"AAL"
71,49,"AAL"
40,50,"AAL"
92,51,"AAL"
44,52,"AAL"
0,53,"AAL"
30,54,"AAL"
37,55,"AAL"
157,56,"AAL"
268,57,"AAL"
245,58,"AAL"
208,59,"AAL"
208,60,"AAL"
148,61,"AAL"
20,62,"AAL"
34,63,"AAL"
35,1,"AAP"
46,2,"AAP"
128,3,"AAP"
174,4,"AAP"
273,5,"AAP"
237,6,"AAP"
338,7,"AAP"
290,8,"AAP"
284,9,"AAP"
309,10,"AAP"
328,11,"AAP"
319,12,"AAP"
441,13,"AAP"
441,14,"AAP"
399,15,"AAP"
173,16,"AAP"
263,17,"AAP"
93,18,"AAP"
70,19,"AAP"
78,20,"AAP"
0,21,"AAP"
109,22,"AAP"
115,23,"AAP"
