"Close","Date","Symbol"
495,1,"A"
484,2,"A"
499,3,"A"
353,4,"A"
319,5,"A"
264,6,"A"
285,7,"A"
173,8,"A"
236,9,"A"
194,10,"A"
202,11,"A"
207,12,"A"
204,13,"A"
267,14,"A"
236,15,"A"
228,16,"A"
189,17,"A"
110,18,"A"
239,19,"A"
243,20,"A"
191,21,"A"
201,22,"A"
220,23,"A"
104,24,"A"
0,25,"A"
47,26,"A"
88,27,"A"
44,28,"A"
119,29,"A"
191,30,"A"
258,31,"A"
201,32,"A"
222,33,"A"
271,34,"A"
199,35,"A"
225,36,"A"
238,37,"A"
234,38,"A"
214,39,"A"
319,40,"A"
356,41,"A"
370,42,"A"
382,43,"A"
389,44,"A"
276,45,"A"
280,46,"A"
267,47,"A"
372,48,"A"
355,49,"A"
293,50,"A"
351,51,"A"
377,52,"A"
453,53,"A"
408,54,"A"
427,55,"A"
393,56,"A"
389,57,"A"
397,58,"A"
451,59,"A"
447,60,"A"
425,61,"A"
463,62,"A"
438,63,"A"
375,64,"A"
457,65,"A"
393,66,"A"
398,67,"A"
388,68,"A"
416,69,"A"
495,70,"A"
503,71,"A"
514,72,"A"
547,73,"A"
555,74,"A"
565,75,"A"
600,76,"A"
589,77,"A"
574,78,"A"
548,79,"A"
570,80,"A"
537,81,"A"
515,82,"A"
581,83,"A"
542,84,"A"
481,85,"A"
518,86,"A"
558,87,"A"
549,88,"A"
606,89,"A"
644,90,"A"
667,91,"A"
658,92,"A"
685,93,"A"
808,94,"A"
801,95,"A"
821,96,"A"
849,97,"A"
822,98,"A"
861,99,"A"
893,100,"A"
901,101,"A"
927,102,"A"
933,103,"A"
938,104,"A"
934,105,"A"
919,106,"A"
930,107,"A"
921,108,"A"
955,109,"A"
950,110,"A"
888,111,"A"
851,112,"A"
851,113,"A"
853,114,"A"
889,115,"A"
888,116,"A"
954,117,"A"
956,118,"A"
945,119,"A"
1000,120,"A"
784,121,"A"
627,122,"A"
699,123,"A"
754,124,"A"
804,125,"A"
859,1,"AAL"
837,2,"AAL"
876,3,"AAL"
834,4,"AAL"
829,5,"AAL"
868,6,"AAL"
919,7,"AAL"
814,8,"AAL"
839,9,"AAL"
741,10,"AAL"
746,11,"AAL"
757,12,"AAL"
797,13,"AAL"
818,14,"AAL"
747,15,"AAL"
789,16,"AAL"
792,17,"AAL"
707,18,"AAL"
753,19,"AAL"
775,20,"AAL"
646,21,"AAL"
672,22,"AAL"
710,23,"AAL"
630,24,"AAL"
564,25,"AAL"
599,26,"AAL"
651,27,"AAL"
616,28,"AAL"
689,29,"AAL"
732,30,"AAL"
773,31,"AAL"
784,32,"AAL"
796,33,"AAL"
855,34,"AAL"
830,35,"AAL"
845,36,"AAL"
884,37,"AAL"
857,38,"AAL"
864,39,"AAL"
909,40,"AAL"
896,41,"AAL"
912,42,"AAL"
898,43,"AAL"
926,44,"AAL"
851,45,"AAL"
900,46,"AAL"
898,47,"AAL"
945,48,"AAL"
951,49,"AAL"
925,50,"AAL"
936,51,"AAL"
924,52,"AAL"
998,53,"AAL"
1000,54,"AAL"
960,55,"AAL"
914,56,"AAL"
836,57,"AAL"
859,58,"AAL"
883,59,"AAL"
885,60,"AAL"
864,61,"AAL"
782,62,"AAL"
774,63,"AAL"
750,64,"AAL"
748,65,"AAL"
719,66,"AAL"
726,67,"AAL"
739,68,"AAL"
764,69,"AAL"
806,70,"AAL"
873,71,"AAL"
859,72,"AAL"
859,73,"AAL"
882,74,"AAL"
878,75,"AAL"
809,76,"AAL"
710,77,"AAL"
644,78,"AAL"
640,79,"AAL"
628,80,"AAL"
587,81,"AAL"
517,82,"AAL"
503,83,"AAL"
511,84,"AAL"
436,85,"AAL"
414,86,"AAL"
426,87,"AAL"
421,88,"AAL"
467,89,"AAL"
417,90,"AAL"
332,91,"AAL"
342,92,"AAL"
376,93,"AAL"
404,94,"AAL"
403,95,"AAL"
378,96,"AAL"
370,97,"AAL"
354,98,"AAL"
378,99,"AAL"
379,100,"AAL"
342,101,"AAL"
350,102,"AAL"
364,103,"AAL"
367,104,"AAL"
351,105,"AAL"
304,106,"AAL"
329,107,"AAL"
389,108,"AAL"
397,109,"AAL"
446,110,"AAL"
432,111,"AAL"
358,112,"AAL"
279,113,"AAL"
286,114,"AAL"
212,115,"AAL"
223,116,"AAL"
243,117,"AAL"
260,118,"AAL"
253,119,"AAL"
278,120,"AAL"
97,121,"AAL"
0,122,"AAL"
82,123,"AAL"
133,124,"AAL"
167,125,"AAL"
544,1,"AAP"
503,2,"AAP"
346,3,"AAP"
410,4,"AAP"
281,5,"AAP"
340,6,"AAP"
380,7,"AAP"
147,8,"AAP"
114,9,"AAP"
231,10,"AAP"
244,11,"AAP"
196,12,"AAP"
212,13,"AAP"
237,14,"AAP"
248,15,"AAP"
514,16,"AAP"
516,17,"AAP"
399,18,"AAP"
537,19,"AAP"
649,20,"AAP"
529,21,"AAP"
375,22,"AAP"
371,23,"AAP"
217,24,"AAP"
119,25,"AAP"
121,26,"AAP"
6,27,"AAP"
0,28,"AAP"
92,29,"AAP"
299,30,"AAP"
197,31,"AAP"
193,32,"AAP"
205,33,"AAP"
372,34,"AAP"
360,35,"AAP"
473,36,"AAP"
459,37,"AAP"
458,38,"AAP"
395,39,"AAP"
588,40,"AAP"
542,41,"AAP"
609,42,"AAP"
550,43,"AAP"
516,44,"AAP"
444,45,"AAP"
605,46,"AAP"
698,47,"AAP"
794,48,"AAP"
824,49,"AAP"
794,50,"AAP"
809,51,"AAP"
769,52,"AAP"
750,53,"AAP"
795,54,"AAP"
779,55,"AAP"
893,56,"AAP"
922,57,"AAP"
920,58,"AAP"
970,59,"AAP"
1000,60,"AAP"
864,61,"AAP"
867,62,"AAP"
820,63,"AAP"
869,64,"AAP"
845,65,"AAP"
686,66,"AAP"
697,67,"AAP"
644,68,"AAP"
712,69,"AAP"
869,70,"AAP"
887,71,"AAP"
897,72,"AAP"
887,73,"AAP"
881,74,"AAP"
787,75,"AAP"
737,76,"AAP"
787,77,"AAP"
747,78,"AAP"
782,79,"AAP"
821,80,"AAP"
687,81,"AAP"
697,82,"AAP"
671,83,"AAP"
693,84,"AAP"
686,85,"AAP"
407,86,"AAP"
477,87,"AAP"
516,88,"AAP"
546,89,"AAP"
382,90,"AAP"
456,91,"AAP"
281,92,"AAP"
383,93,"AAP"
223,94,"AAP"
212,95,"AAP"
202,96,"AAP"
314,97,"AAP"
293,98,"AAP"
