"Close","Date","Symbol"
859,1,"A"
815,2,"A"
905,3,"A"
830,4,"A"
617,5,"A"
562,6,"A"
472,7,"A"
496,8,"A"
545,9,"A"
509,10,"A"
575,11,"A"
178,12,"A"
397,13,"A"
520,14,"A"
742,15,"A"
687,16,"A"
549,17,"A"
481,18,"A"
428,19,"A"
371,20,"A"
536,21,"A"
384,22,"A"
380,23,"A"
421,24,"A"
197,25,"A"
274,26,"A"
156,27,"A"
197,28,"A"
189,29,"A"
0,30,"A"
96,31,"A"
281,32,"A"
712,33,"A"
918,34,"A"
927,35,"A"
876,36,"A"
802,37,"A"
725,38,"A"
747,39,"A"
771,40,"A"
668,41,"A"
617,42,"A"
619,43,"A"
819,44,"A"
817,45,"A"
736,46,"A"
786,47,"A"
727,48,"A"
683,49,"A"
736,50,"A"
714,51,"A"
936,52,"A"
786,53,"A"
784,54,"A"
1000,55,"A"
892,56,"A"
859,57,"A"
705,58,"A"
580,59,"A"
795,60,"A"
560,61,"A"
474,62,"A"
617,63,"A"
580,64,"A"
1000,1,"AAL"
783,2,"AAL"
746,3,"AAL"
574,4,"AAL"
592,5,"AAL"
788,6,"AAL"
882,7,"AAL"
889,8,"AAL"
900,9,"AAL"
981,10,"AAL"
956,11,"AAL"
755,12,"AAL"
893,13,"AAL"
843,14,"AAL"
832,15,"AAL"
939,16,"AAL"
807,17,"AAL"
753,18,"AAL"
595,19,"AAL"
509,20,"AAL"
511,21,"AAL"
432,22,"AAL"
498,23,"AAL"
352,24,"AAL"
243,25,"AAL"
275,26,"AAL"
207,27,"AAL"
243,28,"AAL"
332,29,"AAL"
281,30,"AAL"
349,31,"AAL"
514,32,"AAL"
471,33,"AAL"
637,34,"AAL"
611,35,"AAL"
630,36,"AAL"
507,37,"AAL"
545,38,"AAL"
497,39,"AAL"
459,40,"AAL"
448,41,"AAL"
468,42,"AAL"
436,43,"AAL"
619,44,"AAL"
465,45,"AAL"
389,46,"AAL"
319,47,"AAL"
362,48,"AAL"
331,49,"AAL"
402,50,"AAL"
346,51,"AAL"
296,52,"AAL"
231,53,"AAL"
334,54,"AAL"
275,55,"AAL"
342,56,"AAL"
181,57,"AAL"
62,58,"AAL"
33,59,"AAL"
123,60,"AAL"
20,61,"AAL"
101,62,"AAL"
0,63,"AAL"
50,64,"AAL"
781,1,"AAP"
765,2,"AAP"
805,3,"AAP"
750,4,"AAP"
650,5,"AAP"
726,6,"AAP"
701,7,"AAP"
709,8,"AAP"
797,9,"AAP"
