"Close","Date","Symbol"
245,1,"A"
204,2,"A"
139,3,"A"
230,4,"A"
148,5,"A"
22,6,"A"
0,7,"A"
130,8,"A"
190,9,"A"
177,10,"A"
117,11,"A"
202,12,"A"
340,13,"A"
382,14,"A"
256,15,"A"
134,16,"A"
88,17,"A"
147,18,"A"
241,19,"A"
193,20,"A"
220,21,"A"
151,22,"A"
102,23,"A"
144,24,"A"
158,25,"A"
158,26,"A"
137,27,"A"
12,28,"A"
104,29,"A"
170,30,"A"
157,31,"A"
157,32,"A"
74,33,"A"
627,34,"A"
516,35,"A"
487,36,"A"
450,37,"A"
522,38,"A"
491,39,"A"
397,40,"A"
465,41,"A"
486,42,"A"
455,43,"A"
410,44,"A"
375,45,"A"
457,46,"A"
447,47,"A"
614,48,"A"
643,49,"A"
678,50,"A"
615,51,"A"
668,52,"A"
656,53,"A"
666,54,"A"
808,55,"A"
1000,56,"A"
935,57,"A"
882,58,"A"
955,59,"A"
916,60,"A"
945,61,"A"
909,62,"A"
928,63,"A"
911,64,"A"
0,1,"AAL"
21,2,"AAL"
114,3,"AAL"
121,4,"AAL"
101,5,"AAL"
47,6,"AAL"
53,7,"AAL"
117,8,"AAL"
148,9,"AAL"
128,10,"AAL"
117,11,"AAL"
134,12,"AAL"
189,13,"AAL"
209,14,"AAL"
221,15,"AAL"
326,16,"AAL"
247,17,"AAL"
430,18,"AAL"
355,19,"AAL"
335,20,"AAL"
387,21,"AAL"
417,22,"AAL"
329,23,"AAL"
397,24,"AAL"
436,25,"AAL"
432,26,"AAL"
391,27,"AAL"
345,28,"AAL"
508,29,"AAL"
517,30,"AAL"
553,31,"AAL"
523,32,"AAL"
573,33,"AAL"
606,34,"AAL"
680,35,"AAL"
656,36,"AAL"
631,37,"AAL"
621,38,"AAL"
661,39,"AAL"
657,40,"AAL"
595,41,"AAL"
619,42,"AAL"
547,43,"AAL"
484,44,"AAL"
390,45,"AAL"
315,46,"AAL"
384,47,"AAL"
413,48,"AAL"
709,49,"AAL"
749,50,"AAL"
910,51,"AAL"
832,52,"AAL"
945,53,"AAL"
1000,54,"AAL"
926,55,"AAL"
945,56,"AAL"
929,57,"AAL"
959,58,"AAL"
937,59,"AAL"
947,60,"AAL"
930,61,"AAL"
758,62,"AAL"
735,63,"AAL"
803,64,"AAL"
99,1,"AAP"
70,2,"AAP"
47,3,"AAP"
88,4,"AAP"
49,5,"AAP"
25,6,"AAP"
0,7,"AAP"
42,8,"AAP"
61,9,"AAP"
103,10,"AAP"
66,11,"AAP"
519,12,"AAP"
554,13,"AAP"
603,14,"AAP"
595,15,"AAP"
603,16,"AAP"
638,17,"AAP"
627,18,"AAP"
734,19,"AAP"
679,20,"AAP"
656,21,"AAP"
646,22,"AAP"
619,23,"AAP"
643,24,"AAP"
625,25,"AAP"
621,26,"AAP"
597,27,"AAP"
536,28,"AAP"
545,29,"AAP"
627,30,"AAP"
621,31,"AAP"
635,32,"AAP"
609,33,"AAP"
624,34,"AAP"
590,35,"AAP"
549,36,"AAP"
569,37,"AAP"
647,38,"AAP"
649,39,"AAP"
650,40,"AAP"
696,41,"AAP"
713,42,"AAP"
679,43,"AAP"
747,44,"AAP"
882,45,"AAP"
835,46,"AAP"
810,47,"AAP"
797,48,"AAP"
789,49,"AAP"
959,50,"AAP"
879,51,"AAP"
908,52,"AAP"
972,53,"AAP"
953,54,"AAP"
926,55,"AAP"
953,56,"AAP"
924,57,"AAP"
956,58,"AAP"
972,59,"AAP"
986,60,"AAP"
983,61,"AAP"
974,62,"AAP"
965,63,"AAP"
1000,64,"AAP"
78,1,"AAPL"
96,2,"AAPL"
27,3,"AAPL"
23,4,"AAPL"
76,5,"AAPL"
0,6,"AAPL"
63,7,"AAPL"
97,8,"AAPL"
133,9,"AAPL"
169,10,"AAPL"
198,11,"AAPL"
226,12,"AAPL"
264,13,"AAPL"
313,14,"AAPL"
453,15,"AAPL"
436,16,"AAPL"
493,17,"AAPL"
571,18,"AAPL"
504,19,"AAPL"
548,20,"AAPL"
400,21,"AAPL"
493,22,"AAPL"
468,23,"AAPL"
438,24,"AAPL"
513,25,"AAPL"
499,26,"AAPL"
448,27,"AAPL"
353,28,"AAPL"
444,29,"AAPL"
427,30,"AAPL"
438,31,"AAPL"
445,32,"AAPL"
529,33,"AAPL"
494,34,"AAPL"
422,35,"AAPL"
433,36,"AAPL"
