"Close","Date","Symbol"
565,1,"A"
411,2,"A"
286,3,"A"
391,4,"A"
632,5,"A"
572,6,"A"
474,7,"A"
361,8,"A"
261,9,"A"
48,10,"A"
97,11,"A"
32,12,"A"
79,13,"A"
381,14,"A"
210,15,"A"
279,16,"A"
198,17,"A"
46,18,"A"
139,19,"A"
0,20,"A"
186,21,"A"
375,22,"A"
271,23,"A"
356,24,"A"
318,25,"A"
257,26,"A"
385,27,"A"
316,28,"A"
456,29,"A"
482,30,"A"
557,31,"A"
764,32,"A"
685,33,"A"
847,34,"A"
803,35,"A"
870,36,"A"
898,37,"A"
931,38,"A"
900,39,"A"
1000,40,"A"
910,41,"A"
858,42,"A"
902,43,"A"
762,44,"A"
805,45,"A"
580,46,"A"
624,47,"A"
675,48,"A"
628,49,"A"
819,50,"A"
772,51,"A"
882,52,"A"
900,53,"A"
900,54,"A"
898,55,"A"
673,56,"A"
616,57,"A"
594,58,"A"
677,59,"A"
801,60,"A"
766,61,"A"
799,1,"AAL"
796,2,"AAL"
705,3,"AAL"
702,4,"AAL"
772,5,"AAL"
594,6,"AAL"
330,7,"AAL"
419,8,"AAL"
312,9,"AAL"
312,10,"AAL"
355,11,"AAL"
673,12,"AAL"
773,13,"AAL"
981,14,"AAL"
992,15,"AAL"
966,16,"AAL"
668,17,"AAL"
443,18,"AAL"
618,19,"AAL"
276,20,"AAL"
237,21,"AAL"
105,22,"AAL"
317,23,"AAL"
247,24,"AAL"
175,25,"AAL"
0,26,"AAL"
164,27,"AAL"
114,28,"AAL"
146,29,"AAL"
201,30,"AAL"
160,31,"AAL"
301,32,"AAL"
352,33,"AAL"
486,34,"AAL"
517,35,"AAL"
540,36,"AAL"
346,37,"AAL"
305,38,"AAL"
148,39,"AAL"
192,40,"AAL"
242,41,"AAL"
262,42,"AAL"
202,43,"AAL"
159,44,"AAL"
150,45,"AAL"
22,46,"AAL"
93,47,"AAL"
232,48,"AAL"
291,49,"AAL"
399,50,"AAL"
775,51,"AAL"
823,52,"AAL"
938,53,"AAL"
1000,54,"AAL"
852,55,"AAL"
801,56,"AAL"
593,57,"AAL"
513,58,"AAL"
664,59,"AAL"
770,60,"AAL"
677,61,"AAL"
734,1,"AAP"
607,2,"AAP"
600,3,"AAP"
805,4,"AAP"
891,5,"AAP"
841,6,"AAP"
757,7,"AAP"
441,8,"AAP"
262,9,"AAP"
91,10,"AAP"
211,11,"AAP"
374,12,"AAP"
416,13,"AAP"
611,14,"AAP"
565,15,"AAP"
775,16,"AAP"
763,17,"AAP"
780,18,"AAP"
838,19,"AAP"
761,20,"AAP"
576,21,"AAP"
643,22,"AAP"
607,23,"AAP"
832,24,"AAP"
945,25,"AAP"
868,26,"AAP"
1000,27,"AAP"
968,28,"AAP"
298,29,"AAP"
221,30,"AAP"
226,31,"AAP"
408,32,"AAP"
411,33,"AAP"
521,34,"AAP"
650,35,"AAP"
602,36,"AAP"
593,37,"AAP"
540,38,"AAP"
513,39,"AAP"
503,40,"AAP"
485,41,"AAP"
262,42,"AAP"
365,43,"AAP"
155,44,"AAP"
107,45,"AAP"
0,46,"AAP"
48,47,"AAP"
170,48,"AAP"
188,49,"AAP"
280,50,"AAP"
211,51,"AAP"
152,52,"AAP"
162,53,"AAP"
328,54,"AAP"
182,55,"AAP"
273,56,"AAP"
134,57,"AAP"
175,58,"AAP"
296,59,"AAP"
339,60,"AAP"
193,61,"AAP"
123,1,"AAPL"
9,2,"AAPL"
9,3,"AAPL"
65,4,"AAPL"
218,5,"AAPL"
222,6,"AAPL"
120,7,"AAPL"
156,8,"AAPL"
141,9,"AAPL"
30,10,"AAPL"
0,11,"AAPL"
101,12,"AAPL"
131,13,"AAPL"
237,14,"AAPL"
258,15,"AAPL"
263,16,"AAPL"
116,17,"AAPL"
345,18,"AAPL"
477,19,"AAPL"
413,20,"AAPL"
467,21,"AAPL"
468,22,"AAPL"
502,23,"AAPL"
516,24,"AAPL"
479,25,"AAPL"
508,26,"AAPL"
593,27,"AAPL"
699,28,"AAPL"
757,29,"AAPL"
780,30,"AAPL"
808,31,"AAPL"
841,32,"AAPL"
831,33,"AAPL"
870,34,"AAPL"
1000,35,"AAPL"
969,36,"AAPL"
844,37,"AAPL"
904,38,"AAPL"
831,39,"AAPL"
855,40,"AAPL"
865,41,"AAPL"
834,42,"AAPL"
756,43,"AAPL"
763,44,"AAPL"
783,45,"AAPL"
685,46,"AAPL"
601,47,"AAPL"
683,48,"AAPL"
651,49,"AAPL"
701,50,"AAPL"
779,51,"AAPL"
832,52,"AAPL"
796,53,"AAPL"
737,54,"AAPL"
785,55,"AAPL"
766,56,"AAPL"
643,57,"AAPL"
675,58,"AAPL"
639,59,"AAPL"
754,60,"AAPL"
682,61,"AAPL"
856,1,"ABBV"
754,2,"ABBV"
728,3,"ABBV"
942,4,"ABBV"
1000,5,"ABBV"
847,6,"ABBV"
846,7,"ABBV"
651,8,"ABBV"
676,9,"ABBV"
609,10,"ABBV"
745,11,"ABBV"
655,12,"ABBV"
594,13,"ABBV"
617,14,"ABBV"
572,15,"ABBV"
