"Close","Date","Symbol"
73,1,"A"
157,2,"A"
85,3,"A"
139,4,"A"
169,5,"A"
161,6,"A"
284,7,"A"
344,8,"A"
388,9,"A"
392,10,"A"
347,11,"A"
369,12,"A"
317,13,"A"
368,14,"A"
385,15,"A"
259,16,"A"
151,17,"A"
176,18,"A"
198,19,"A"
160,20,"A"
180,21,"A"
214,22,"A"
236,23,"A"
205,24,"A"
302,25,"A"
206,26,"A"
146,27,"A"
0,28,"A"
100,29,"A"
138,30,"A"
106,31,"A"
469,32,"A"
301,33,"A"
352,34,"A"
417,35,"A"
577,36,"A"
552,37,"A"
540,38,"A"
569,39,"A"
643,40,"A"
647,41,"A"
701,42,"A"
809,43,"A"
764,44,"A"
752,45,"A"
807,46,"A"
864,47,"A"
848,48,"A"
992,49,"A"
996,50,"A"
903,51,"A"
935,52,"A"
972,53,"A"
988,54,"A"
1000,55,"A"
989,56,"A"
967,57,"A"
948,58,"A"
810,59,"A"
728,60,"A"
765,61,"A"
711,62,"A"
740,63,"A"
661,1,"AAL"
738,2,"AAL"
807,3,"AAL"
894,4,"AAL"
861,5,"AAL"
769,6,"AAL"
962,7,"AAL"
963,8,"AAL"
1000,9,"AAL"
969,10,"AAL"
905,11,"AAL"
857,12,"AAL"
833,13,"AAL"
795,14,"AAL"
739,15,"AAL"
680,16,"AAL"
715,17,"AAL"
626,18,"AAL"
669,19,"AAL"
665,20,"AAL"
720,21,"AAL"
666,22,"AAL"
675,23,"AAL"
697,24,"AAL"
677,25,"AAL"
626,26,"AAL"
573,27,"AAL"
498,28,"AAL"
480,29,"AAL"
521,30,"AAL"
495,31,"AAL"
485,32,"AAL"
275,33,"AAL"
232,34,"AAL"
246,35,"AAL"
220,36,"AAL"
92,37,"AAL"
0,38,"AAL"
206,39,"AAL"
179,40,"AAL"
145,41,"AAL"
123,42,"AAL"
161,43,"AAL"
211,44,"AAL"
88,45,"AAL"
123,46,"AAL"
81,47,"AAL"
60,48,"AAL"
260,49,"AAL"
298,50,"AAL"
361,51,"AAL"
289,52,"AAL"
272,53,"AAL"
211,54,"AAL"
129,55,"AAL"
221,56,"AAL"
298,57,"AAL"
366,58,"AAL"
423,59,"AAL"
412,60,"AAL"
347,61,"AAL"
404,62,"AAL"
404,63,"AAL"
1000,1,"AAP"
578,2,"AAP"
513,3,"AAP"
473,4,"AAP"
449,5,"AAP"
420,6,"AAP"
442,7,"AAP"
515,8,"AAP"
477,9,"AAP"
467,10,"AAP"
421,11,"AAP"
440,12,"AAP"
515,13,"AAP"
580,14,"AAP"
513,15,"AAP"
581,16,"AAP"
626,17,"AAP"
742,18,"AAP"
738,19,"AAP"
795,20,"AAP"
860,21,"AAP"
874,22,"AAP"
748,23,"AAP"
763,24,"AAP"
715,25,"AAP"
712,26,"AAP"
705,27,"AAP"
608,28,"AAP"
646,29,"AAP"
709,30,"AAP"
0,31,"AAP"
141,32,"AAP"
184,33,"AAP"
197,34,"AAP"
258,35,"AAP"
278,36,"AAP"
206,37,"AAP"
192,38,"AAP"
278,39,"AAP"
241,40,"AAP"
256,41,"AAP"
310,42,"AAP"
345,43,"AAP"
350,44,"AAP"
308,45,"AAP"
272,46,"AAP"
205,47,"AAP"
221,48,"AAP"
233,49,"AAP"
324,50,"AAP"
415,51,"AAP"
413,52,"AAP"
396,53,"AAP"
367,54,"AAP"
248,55,"AAP"
244,56,"AAP"
210,57,"AAP"
271,58,"AAP"
346,59,"AAP"
335,60,"AAP"
390,61,"AAP"
396,62,"AAP"
386,63,"AAP"
36,1,"AAPL"
63,2,"AAPL"
0,3,"AAPL"
68,4,"AAPL"
109,5,"AAPL"
131,6,"AAPL"
141,7,"AAPL"
236,8,"AAPL"
295,9,"AAPL"
320,10,"AAPL"
344,11,"AAPL"
388,12,"AAPL"
356,13,"AAPL"
353,14,"AAPL"
439,15,"AAPL"
469,16,"AAPL"
503,17,"AAPL"
367,18,"AAPL"
317,19,"AAPL"
281,20,"AAPL"
343,21,"AAPL"
675,22,"AAPL"
602,23,"AAPL"
640,24,"AAPL"
754,25,"AAPL"
813,26,"AAPL"
859,27,"AAPL"
590,28,"AAPL"
691,29,"AAPL"
803,30,"AAPL"
885,31,"AAPL"
854,32,"AAPL"
709,33,"AAPL"
692,34,"AAPL"
679,35,"AAPL"
799,36,"AAPL"
809,37,"AAPL"
775,38,"AAPL"
803,39,"AAPL"
878,40,"AAPL"
946,41,"AAPL"
967,42,"AAPL"
997,43,"AAPL"
1000,44,"AAPL"
907,45,"AAPL"
899,46,"AAPL"
869,47,"AAPL"
745,48,"AAPL"
880,49,"AAPL"
850,50,"AAPL"
793,51,"AAPL"
729,52,"AAPL"
804,53,"AAPL"
747,54,"AAPL"
750,55,"AAPL"
625,56,"AAPL"
499,57,"AAPL"
429,58,"AAPL"
366,59,"AAPL"
488,60,"AAPL"
539,61,"AAPL"
494,62,"AAPL"
534,63,"AAPL"
132,1,"ABBV"
135,2,"ABBV"
97,3,"ABBV"
112,4,"ABBV"
102,5,"ABBV"
102,6,"ABBV"
104,7,"ABBV"
143,8,"ABBV"
168,9,"ABBV"
147,10,"ABBV"
122,11,"ABBV"
150,12,"ABBV"
214,13,"ABBV"
246,14,"ABBV"
209,15,"ABBV"
137,16,"ABBV"
141,17,"ABBV"
97,18,"ABBV"
30,19,"ABBV"
3,20,"ABBV"
27,21,"ABBV"
44,22,"ABBV"
58,23,"ABBV"
58,24,"ABBV"
70,25,"ABBV"
83,26,"ABBV"
112,27,"ABBV"
30,28,"ABBV"
40,29,"ABBV"
50,30,"ABBV"
25,31,"ABBV"
29,32,"ABBV"
0,33,"ABBV"
5,34,"ABBV"
43,35,"ABBV"
98,36,"ABBV"
86,37,"ABBV"
116,38,"ABBV"
135,39,"ABBV"
179,40,"ABBV"
208,41,"ABBV"
210,42,"ABBV"
281,43,"ABBV"
287,44,"ABBV"
278,45,"ABBV"
371,46,"ABBV"
615,47,"ABBV"
799,48,"ABBV"
885,49,"ABBV"
924,50,"ABBV"
961,51,"ABBV"
1000,52,"ABBV"
904,53,"ABBV"
798,54,"ABBV"
852,55,"ABBV"
906,56,"ABBV"
906,57,"ABBV"
910,58,"ABBV"
863,59,"ABBV"
800,60,"ABBV"
769,61,"ABBV"
986,62,"ABBV"
981,63,"ABBV"
969,1,"ABC"
1000,2,"ABC"
842,3,"ABC"
923,4,"ABC"
841,5,"ABC"
823,6,"ABC"
883,7,"ABC"
862,8,"ABC"
868,9,"ABC"
853,10,"ABC"
775,11,"ABC"
764,12,"ABC"
809,13,"ABC"
790,14,"ABC"
878,15,"ABC"
966,16,"ABC"
941,17,"ABC"
857,18,"ABC"
927,19,"ABC"
918,20,"ABC"
869,21,"ABC"
770,22,"ABC"
213,23,"ABC"
162,24,"ABC"
147,25,"ABC"
133,26,"ABC"
102,27,"ABC"
48,28,"ABC"
115,29,"ABC"
118,30,"ABC"
114,31,"ABC"
115,32,"ABC"
110,33,"ABC"
32,34,"ABC"
0,35,"ABC"
69,36,"ABC"
5,37,"ABC"
20,38,"ABC"
3,39,"ABC"
36,40,"ABC"
30,41,"ABC"
16,42,"ABC"
128,43,"ABC"
128,44,"ABC"
96,45,"ABC"
155,46,"ABC"
263,47,"ABC"
259,48,"ABC"
369,49,"ABC"
341,50,"ABC"
365,51,"ABC"
154,52,"ABC"
207,53,"ABC"
153,54,"ABC"
72,55,"ABC"
84,56,"ABC"
136,57,"ABC"
175,58,"ABC"
171,59,"ABC"
230,60,"ABC"
255,61,"ABC"
171,62,"ABC"
274,63,"ABC"
81,1,"ABMD"
84,2,"ABMD"
0,3,"ABMD"
72,4,"ABMD"
41,5,"ABMD"
73,6,"ABMD"
143,7,"ABMD"
105,8,"ABMD"
178,9,"ABMD"
142,10,"ABMD"
152,11,"ABMD"
160,12,"ABMD"
151,13,"ABMD"
144,14,"ABMD"
256,15,"ABMD"
291,16,"ABMD"
178,17,"ABMD"
105,18,"ABMD"
219,19,"ABMD"
283,20,"ABMD"
238,21,"ABMD"
226,22,"ABMD"
276,23,"ABMD"
385,24,"ABMD"
467,25,"ABMD"
555,26,"ABMD"
554,27,"ABMD"
350,28,"ABMD"
398,29,"ABMD"
499,30,"ABMD"
508,31,"ABMD"
530,32,"ABMD"
479,33,"ABMD"
425,34,"ABMD"
466,35,"ABMD"
524,36,"ABMD"
451,37,"ABMD"
313,38,"ABMD"
269,39,"ABMD"
277,40,"ABMD"
189,41,"ABMD"
262,42,"ABMD"
378,43,"ABMD"
387,44,"ABMD"
368,45,"ABMD"
406,46,"ABMD"
484,47,"ABMD"
591,48,"ABMD"
623,49,"ABMD"
626,50,"ABMD"
645,51,"ABMD"
660,52,"ABMD"
650,53,"ABMD"
626,54,"ABMD"
598,55,"ABMD"
609,56,"ABMD"
692,57,"ABMD"
837,58,"ABMD"
710,59,"ABMD"
721,60,"ABMD"
829,61,"ABMD"
781,62,"ABMD"
1000,63,"ABMD"
135,1,"ABT"
185,2,"ABT"
